rID	ingrID	unit	amount
179	47	cup	3
179	121	cup	4
179	119	tablespoon	2
179	198	teaspoon	2
179	43	None	None
180	119	tablespoon	3
180	163	pound	2
180	47	teaspoon	2
180	71	tablespoon	1
180	76	None	None
180	198	cup	2
180	26	cup	2
180	110	cup	1
180	68	None	None
180	158	teaspoon	2
180	162	cup	2
180	137	teaspoon	2
180	188	None	None
180	41	cup	2
180	70	None	None
181	83	cup	3
181	198	cup	4
181	123	None	None
181	129	cup	3
181	185	tablespoon	1
181	121	cup	4
181	30	tablespoon	2
181	74	tablespoon	1
181	90	cup	4
181	100	teaspoon	1
182	36	pound	2
182	137	None	None
182	121	None	None
182	192	cup	4
182	178	cup	4
182	186	cup	1
182	116	teaspoon	1
183	30	cup	4
183	76	None	None
183	131	pound	1
183	28	cup	4
183	47	cup	3
184	201	cup	1
184	100	tablespoon	1
184	47	cup	4
184	137	None	None
185	74	cup	2
185	191	pound	4
185	30	tablespoon	5
185	115	ounce	8
185	47	tablespoon	2
185	198	cup	4
185	197	cup	1
186	119	tablespoon	1
186	137	None	None
186	121	None	None
186	197	cup	3
186	198	cup	2
186	139	cup	4
187	186	pound	2
187	44	None	None
187	121	cup	2
187	47	cup	4
187	162	teaspoon	1
187	195	tablespoon	3
188	68	None	None
188	80	oz	2
188	110	tablespoon	3
188	116	teaspoon	4
188	137	teaspoon	4
188	162	teaspoon	8
188	47	tablespoon	2
189	30	tablespoon	4
189	162	teaspoon	8
189	20	None	None
189	178	cup	2
189	4	None	None
190	120	None	None
190	162	None	None
190	47	tablespoon	2
190	119	None	None
190	100	teaspoon	2
190	176	None	None
191	137	None	None
191	119	tablespoon	5
191	115	pound	4
191	43	None	None
191	121	pound	1
191	76	None	None
191	92	tablespoon	2
191	185	teaspoon	2
191	116	teaspoon	2
191	198	cup	2
191	129	None	None
192	90	cup	2
192	110	cup	1
192	178	cup	2
192	50	None	None
192	3	teaspoon	2
192	118	teaspoon	2
192	35	teaspoon	2
192	137	teaspoon	8
192	20	None	None
192	15	cup	2
192	68	None	None
192	94	None	None
193	137	None	None
193	119	None	None
194	58	teaspoon	2
194	137	teaspoon	2
194	64	teaspoon	2
194	57	teaspoon	2
194	162	teaspoon	4
194	21	pound	2
194	119	tablespoon	1
194	100	teaspoon	2
194	167	teaspoon	1
194	7	ounce	4
195	47	cup	4
195	20	None	None
195	121	cup	2
195	198	tablespoon	2
195	119	tablespoon	1
195	76	teaspoon	1
195	123	teaspoon	1
196	47	cup	1
196	56	cup	2
196	79	teaspoon	4
196	178	tablespoon	4
196	30	tablespoon	6
196	162	tablespoon	6
196	74	cup	4
196	14	teaspoon	4
196	50	teaspoon	4
196	112	cup	4
196	68	None	None
196	90	cup	3
196	190	teaspoon	1
196	100	tablespoon	1
197	119	None	None
197	68	None	None
197	178	tablespoon	1
197	46	ounce	6
197	30	tablespoon	2
197	90	cup	1
197	110	cup	4
197	43	None	None
197	50	teaspoon	4
197	3	None	None
197	47	ounce	6
197	122	tablespoon	1
197	20	None	None
197	1	cup	4
198	119	teaspoon	2
198	41	cup	1
198	121	cup	3
198	47	tablespoon	2
198	76	None	None
198	66	teaspoon	2
198	64	teaspoon	2
198	50	teaspoon	1
198	58	cup	4
198	143	cup	2
198	186	None	None
199	74	cup	1
199	178	None	None
199	162	tablespoon	6
199	30	tablespoon	6
199	68	None	None
199	90	cup	1
199	103	cup	3
199	152	None	None
200	195	cup	3
200	162	teaspoon	1
200	152	cup	2
201	197	cup	3
201	30	tablespoon	2
201	110	ounce	0
201	190	None	None
201	40	None	None
201	56	cup	3
202	47	cup	2
202	137	None	None
202	1	cup	1
202	129	cup	4
202	76	None	None
202	119	tablespoon	2
202	198	tablespoon	1
202	127	teaspoon	2
202	162	teaspoon	2
203	143	pound	2
203	90	cup	2
203	30	cup	2
203	162	tablespoon	1
203	172	tablespoon	2
203	62	ounce	4
203	100	tablespoon	3
203	137	tablespoon	1
204	90	cup	2
204	110	cup	1
204	178	cup	4
204	100	teaspoon	2
204	162	teaspoon	4
204	68	None	None
204	65	None	None
204	184	None	None
205	200	ounce	4
205	195	cup	4
205	68	None	None
205	74	cup	2
205	107	tablespoon	1
205	119	tablespoon	2
205	41	ounce	4
205	137	None	None
205	162	None	None
205	121	None	None
205	47	tablespoon	1
205	76	None	None
205	163	None	None
206	30	cup	2
206	178	tablespoon	3
206	68	None	None
206	190	teaspoon	2
206	74	cup	2
206	47	ounce	1
206	135	None	None
206	46	ounce	1
206	58	tablespoon	1
206	197	cup	1
206	24	tablespoon	2
207	68	pound	4
207	137	None	None
207	64	teaspoon	2
207	201	cup	2
207	110	cup	1
207	119	tablespoon	1
207	47	None	None
207	76	None	None
207	28	cup	2
208	47	None	None
208	88	cup	4
208	100	tablespoon	2
208	92	tablespoon	2
208	93	None	None
208	162	teaspoon	2
208	137	teaspoon	2
208	119	cup	2
209	30	tablespoon	4
209	119	tablespoon	3
209	121	pound	2
209	41	cup	3
209	4	cup	2
209	185	None	None
210	201	cup	2
210	66	teaspoon	2
210	103	teaspoon	4
211	30	pound	2
211	121	None	None
211	27	ounce	6
211	119	tablespoon	2
211	195	cup	4
212	119	cup	4
212	121	None	None
212	47	None	None
212	162	teaspoon	4
212	137	teaspoon	2
212	68	None	None
212	110	cup	1
212	108	cup	3
212	70	None	None
213	198	tablespoon	3
213	192	tablespoon	3
213	116	teaspoon	2
213	162	teaspoon	1
213	137	None	None
213	119	cup	2
213	58	cup	2
213	10	None	None
214	49	cup	2
214	129	cup	2
214	47	None	None
214	119	cup	2
214	162	teaspoon	4
214	110	cup	4
214	100	tablespoon	1
214	68	pound	2
214	186	pound	1
214	63	pound	2
214	184	None	None
215	106	tablespoon	3
215	44	tablespoon	3
215	192	tablespoon	1
215	116	teaspoon	2
215	41	None	None
215	119	tablespoon	1
216	110	cup	4
216	53	cup	1
216	201	cup	4
216	111	cup	2
216	10	None	None
217	83	teaspoon	2
217	123	None	None
217	178	cup	4
217	195	cup	1
217	54	None	None
218	74	cup	5
218	162	cup	2
218	30	cup	2
218	68	None	None
218	88	tablespoon	1
218	195	cup	4
219	186	None	None
219	121	None	None
219	76	None	None
219	96	None	None
219	125	teaspoon	2
219	41	cup	1
220	178	tablespoon	2
220	43	tablespoon	1
220	127	tablespoon	1
220	162	None	None
220	137	None	None
220	76	teaspoon	1
220	116	teaspoon	1
220	57	teaspoon	2
220	64	teaspoon	2
220	119	tablespoon	2
220	58	None	None
220	121	None	None
220	47	cup	1
220	40	None	None
220	103	cup	3
220	176	pound	2
221	119	None	None
221	74	cup	2
221	53	cup	1
221	30	cup	2
221	14	teaspoon	1
221	178	cup	3
221	68	None	None
221	62	None	None
221	190	teaspoon	2
222	111	tablespoon	2
222	195	cup	4
222	178	tablespoon	2
222	100	cup	4
222	197	cup	4
222	47	tablespoon	2
223	149	cup	3
223	47	cup	2
223	30	tablespoon	0
223	162	teaspoon	2
223	178	cup	1
223	190	teaspoon	1
223	1	teaspoon	4
223	68	None	None
223	74	cup	4
223	13	teaspoon	2
224	30	cup	2
224	162	teaspoon	4
224	74	cup	4
224	172	cup	1
224	15	None	None
224	62	ounce	2
224	178	cup	2
224	68	None	None
224	159	tablespoon	2
224	100	teaspoon	2
225	143	pound	2
225	76	None	None
225	30	cup	2
225	47	cup	2
226	9	None	None
226	119	tablespoon	1
226	152	cup	4
226	92	tablespoon	2
226	76	None	None
226	84	None	None
226	4	None	None
227	30	tablespoon	2
227	162	None	None
227	178	cup	2
227	90	tablespoon	6
228	119	cup	3
228	120	cup	2
228	76	None	None
228	121	None	None
228	47	pound	2
228	65	cup	2
228	195	cup	2
228	174	pound	1
228	72	ounce	6
229	176	pound	1
229	119	tablespoon	2
229	58	None	None
229	31	None	None
229	186	None	None
229	121	None	None
229	96	None	None
229	198	tablespoon	1
230	47	ounce	2
230	30	cup	2
230	162	teaspoon	4
230	24	tablespoon	2
230	135	cup	2
230	178	None	None
230	74	cup	4
230	68	cup	1
231	143	pound	2
231	30	tablespoon	3
231	110	cup	1
232	119	None	None
232	62	None	None
232	80	cup	4
232	201	tablespoon	2
232	92	teaspoon	3
233	195	cup	8
233	41	None	None
233	42	None	None
233	36	None	None
233	38	None	None
233	121	None	None
233	162	teaspoon	2
233	47	None	None
233	18	None	None
233	152	cup	4
234	109	tablespoon	6
234	103	tablespoon	1
234	47	cup	4
234	64	teaspoon	2
234	41	cup	2
234	186	None	None
234	121	cup	4
234	129	None	None
235	121	None	None
235	3	pound	4
235	71	teaspoon	8
235	30	tablespoon	3
235	90	cup	4
235	192	teaspoon	1
235	195	cup	4
235	137	None	None
236	143	pound	2
236	30	cup	4
236	47	tablespoon	3
237	83	None	None
237	195	cup	3
237	178	cup	3
237	58	tablespoon	1
238	74	tablespoon	2
238	30	tablespoon	2
238	162	tablespoon	2
238	195	tablespoon	8
238	47	None	None
238	88	pound	4
238	121	None	None
238	116	tablespoon	3
238	36	None	None
238	68	None	None
239	41	cup	5
239	119	teaspoon	3
239	121	cup	3
239	47	cup	4
239	152	cup	4
239	198	cup	2
239	9	pound	1
239	76	None	None
240	152	cup	2
240	195	cup	3
240	79	tablespoon	1
240	131	cup	1
241	159	teaspoon	8
241	195	teaspoon	4
241	109	cup	1
241	47	teaspoon	2
241	119	cup	4
241	100	teaspoon	2
241	37	teaspoon	2
242	47	pound	2
242	123	None	None
242	178	cup	4
242	103	cup	3
243	30	tablespoon	2
243	162	None	None
243	119	None	None
243	121	None	None
243	47	cup	1
243	64	None	None
243	137	None	None
243	123	None	None
243	103	None	None
243	159	tablespoon	3
243	41	None	None
244	76	None	None
244	79	teaspoon	4
244	183	None	None
244	189	teaspoon	4
244	57	teaspoon	2
244	64	teaspoon	2
244	110	cup	2
244	162	tablespoon	1
244	41	pound	2
244	30	tablespoon	3
244	121	None	None
244	186	None	None
244	35	None	None
244	137	teaspoon	2
244	90	cup	2
244	47	cup	4
244	152	None	None
245	173	cup	4
245	106	cup	4
245	161	None	None
246	178	cup	4
246	100	tablespoon	1
246	74	cup	2
246	58	cup	3
246	13	teaspoon	2
246	162	cup	2
246	30	cup	2
246	68	None	None
246	190	teaspoon	4
247	115	lb	1
247	195	cup	2
247	191	lb	4
247	119	teaspoon	3
247	121	None	None
247	76	None	None
247	74	tablespoon	2
247	127	tablespoon	1
247	186	teaspoon	1
247	137	None	None
248	121	cup	1
248	4	cup	4
248	178	teaspoon	2
248	162	None	None
249	159	cup	2
249	30	cup	2
249	4	tablespoon	3
249	178	tablespoon	2
249	31	cup	2
250	172	cup	1
250	147	tablespoon	3
250	137	teaspoon	8
251	68	None	None
251	178	cup	2
251	58	teaspoon	2
251	192	teaspoon	1
251	190	teaspoon	2
251	119	cup	4
251	90	cup	1
252	47	None	None
252	198	cup	4
252	123	None	None
252	90	cup	2
252	94	None	None
252	111	None	None
253	60	cup	2
253	178	cup	3
253	30	cup	2
253	193	teaspoon	2
253	190	None	None
253	77	teaspoon	2
253	62	None	None
253	20	None	None
253	197	tablespoon	6
254	178	tablespoon	3
254	119	None	None
254	110	tablespoon	1
254	77	teaspoon	4
254	197	cup	4
254	20	None	None
254	122	tablespoon	2
255	76	None	None
255	47	tablespoon	2
255	137	teaspoon	2
255	162	tablespoon	1
255	119	tablespoon	3
255	30	pound	4
255	100	None	None
256	201	cup	2
256	121	None	None
256	137	None	None
256	47	teaspoon	2
256	183	teaspoon	4
256	44	None	None
256	109	tablespoon	3
257	62	None	None
257	30	tablespoon	6
257	178	cup	3
257	79	teaspoon	2
258	63	None	None
258	47	cup	4
258	201	cup	1
258	172	cup	3
258	116	teaspoon	2
259	119	tablespoon	2
259	12	None	None
259	121	None	None
259	115	None	None
259	162	None	None
259	137	None	None
259	143	pound	2
259	68	None	None
259	26	tablespoon	1
259	172	cup	2
260	201	cup	1
260	15	None	None
260	4	cup	1
260	95	None	None
260	178	tablespoon	3
261	100	None	None
261	137	tablespoon	1
261	119	cup	2
261	41	pound	4
261	185	None	None
261	76	None	None
262	143	cup	2
262	119	tablespoon	1
262	36	cup	2
262	96	None	None
262	137	teaspoon	8
262	189	teaspoon	8
262	195	cup	4
262	162	teaspoon	4
262	202	cup	2
262	131	cup	2
262	53	tablespoon	1
262	64	teaspoon	1
262	201	cup	1
262	66	None	None
263	175	cup	1
263	7	cup	1
263	167	None	None
263	172	cup	4
263	116	tablespoon	3
263	63	cup	2
264	20	ounce	6
264	110	cup	1
264	195	tablespoon	6
264	74	cup	1
264	178	teaspoon	1
264	189	teaspoon	4
264	162	teaspoon	4
264	73	tablespoon	2
264	103	cup	4
264	76	tablespoon	1
264	47	cup	4
264	141	pound	4
264	171	pound	4
264	100	None	None
264	119	teaspoon	4
264	121	cup	1
264	115	cup	1
264	137	teaspoon	4
264	102	None	None
264	111	cup	2
264	16	cup	2
264	49	cup	2
265	178	cup	2
265	79	tablespoon	3
266	41	None	None
266	80	None	None
266	119	tablespoon	2
266	121	None	None
266	137	None	None
266	47	None	None
267	96	None	None
267	119	cup	2
267	47	cup	4
267	103	tablespoon	2
268	119	tablespoon	1
268	178	cup	4
268	90	cup	3
268	30	cup	2
268	162	teaspoon	2
268	68	None	None
268	110	ounce	2
268	184	None	None
269	100	cup	4
269	33	tablespoon	3
269	167	None	None
269	116	tablespoon	1
269	137	teaspoon	2
269	119	cup	2
269	47	cup	2
269	171	pound	1
269	202	cup	2
269	84	cup	8
270	130	pound	4
270	76	teaspoon	4
270	119	tablespoon	2
270	139	tablespoon	2
270	100	teaspoon	2
270	129	cup	4
271	200	teaspoon	2
271	178	tablespoon	2
271	195	cup	6
271	110	cup	1
271	74	cup	3
271	88	cup	2
271	47	tablespoon	2
271	14	teaspoon	4
271	116	cup	2
271	92	tablespoon	1
271	30	None	None
271	162	tablespoon	2
272	7	cup	4
272	139	cup	4
272	119	cup	4
273	4	cup	1
273	79	tablespoon	2
273	76	tablespoon	2
273	173	tablespoon	3
273	152	tablespoon	3
273	92	tablespoon	1
273	99	None	None
273	47	None	None
274	74	cup	3
274	10	cup	3
274	13	teaspoon	2
274	162	cup	2
274	50	teaspoon	1
274	51	teaspoon	4
274	30	cup	2
274	178	cup	3
274	68	None	None
274	190	teaspoon	1
274	110	cup	4
274	148	cup	2
274	47	cup	2
274	202	cup	2
275	119	teaspoon	2
275	143	pound	1
275	68	None	None
275	162	teaspoon	4
275	137	teaspoon	4
275	47	tablespoon	1
275	131	cup	3
276	20	pound	1
276	121	cup	2
276	131	cup	1
276	143	pound	4
276	115	pound	2
276	30	tablespoon	2
276	47	tablespoon	2
277	44	ounce	3
277	47	tablespoon	2
277	80	cup	3
277	137	cup	4
277	16	None	None
278	192	cup	3
278	119	tablespoon	3
278	116	tablespoon	1
278	47	cup	3
278	76	teaspoon	1
278	9	pound	2
278	137	None	None
279	195	cup	4
279	183	teaspoon	1
279	119	tablespoon	1
279	167	tablespoon	1
279	152	cup	1
279	162	teaspoon	2
279	79	None	None
279	100	teaspoon	1
279	47	tablespoon	1
280	178	cup	1
280	74	cup	2
280	50	teaspoon	4
280	162	cup	2
280	118	teaspoon	2
280	30	cup	2
280	47	cup	2
280	13	teaspoon	1
280	14	teaspoon	1
280	68	None	None
280	201	cup	1
280	190	teaspoon	2
280	100	teaspoon	1
280	110	tablespoon	2
281	143	cup	2
281	121	None	None
281	68	None	None
281	74	cup	4
281	162	None	None
281	83	cup	2
281	172	cup	4
281	47	None	None
282	191	None	None
282	47	tablespoon	1
282	119	tablespoon	2
282	120	cup	1
282	121	None	None
282	167	None	None
282	198	cup	1
282	3	cup	4
282	186	None	None
282	41	cup	1
282	100	tablespoon	2
283	58	cup	2
283	178	cup	2
283	195	cup	4
283	77	tablespoon	3
283	137	None	None
283	46	ounce	4
284	4	pound	4
284	195	cup	2
284	178	cup	2
284	20	None	None
284	145	None	None
284	74	None	None
284	30	tablespoon	2
284	70	None	None
284	94	None	None
285	162	teaspoon	2
285	178	None	None
285	192	tablespoon	2
285	172	cup	1
285	121	tablespoon	2
285	47	tablespoon	2
285	38	teaspoon	1
285	63	None	None
286	100	cup	4
286	6	None	None
286	195	cup	3
286	119	cup	3
286	47	tablespoon	5
286	76	None	None
287	9	lb	2
287	20	cup	2
287	119	tablespoon	2
287	7	lb	4
287	68	None	None
287	192	teaspoon	2
288	110	cup	2
288	173	tablespoon	1
288	66	teaspoon	2
288	57	teaspoon	1
288	58	teaspoon	2
288	41	pound	4
288	162	cup	4
288	103	teaspoon	1
288	137	teaspoon	8
288	195	None	None
289	143	None	None
289	36	None	None
289	38	teaspoon	2
289	121	None	None
289	47	None	None
289	137	None	None
289	43	cup	2
289	21	pound	1
290	110	cup	1
290	123	None	None
290	79	tablespoon	1
290	68	None	None
290	178	tablespoon	2
290	74	teaspoon	2
290	4	None	None
291	74	cup	4
291	119	tablespoon	1
291	121	cup	1
291	47	None	None
291	185	teaspoon	1
291	183	teaspoon	2
291	18	None	None
291	188	ounce	0
291	186	None	None
291	41	cup	1
291	171	None	None
291	73	None	None
292	143	pound	3
292	30	cup	4
292	110	cup	1
292	164	cup	2
293	130	pound	1
293	119	cup	4
293	198	cup	4
293	47	tablespoon	6
293	121	cup	2
293	80	ounce	6
294	41	cup	1
294	162	cup	1
294	30	tablespoon	2
294	119	tablespoon	2
294	167	tablespoon	2
294	198	cup	4
294	116	teaspoon	2
294	47	teaspoon	2
294	181	None	None
294	147	None	None
295	198	cup	4
295	195	cup	4
295	178	cup	4
295	79	None	None
295	132	pound	4
295	100	tablespoon	2
296	121	cup	4
296	119	tablespoon	1
296	79	teaspoon	4
296	47	None	None
296	165	pound	4
296	162	teaspoon	2
296	90	cup	2
296	129	tablespoon	1
297	31	None	None
297	47	cup	1
297	73	tablespoon	2
297	192	teaspoon	2
297	166	tablespoon	3
297	137	tablespoon	3
297	134	None	None
298	41	None	None
298	100	cup	2
298	162	None	None
298	137	None	None
298	92	cup	2
299	119	cup	4
299	47	None	None
299	44	teaspoon	2
299	66	teaspoon	1
299	57	teaspoon	1
299	35	None	None
299	50	None	None
299	92	tablespoon	1
299	178	tablespoon	1
299	186	cup	1
299	198	tablespoon	3
299	137	None	None
299	148	tablespoon	2
299	103	None	None
300	119	cup	4
300	115	cup	1
300	76	None	None
300	137	teaspoon	8
300	41	cup	2
300	47	cup	8
300	130	cup	2
300	186	cup	4
301	152	cup	2
301	123	tablespoon	2
301	110	cup	2
301	178	tablespoon	3
302	21	cup	3
302	121	None	None
302	38	None	None
302	76	None	None
302	186	tablespoon	3
302	137	teaspoon	4
302	36	None	None
302	143	None	None
302	162	teaspoon	2
302	129	teaspoon	2
302	125	teaspoon	2
303	195	cup	4
303	198	cup	3
303	147	None	None
303	67	None	None
303	162	tablespoon	2
303	57	teaspoon	2
303	183	teaspoon	2
303	58	teaspoon	2
303	71	teaspoon	1
303	116	teaspoon	1
303	0	teaspoon	2
303	18	None	None
303	43	None	None
303	63	pound	1
303	121	None	None
303	10	None	None
304	121	None	None
304	115	pound	4
304	137	teaspoon	1
304	76	None	None
304	30	tablespoon	1
304	162	teaspoon	1
304	85	pound	1
304	141	pound	2
304	26	cup	2
304	47	cup	2
304	16	teaspoon	2
304	37	teaspoon	4
304	12	None	None
304	98	None	None
305	119	None	None
305	169	pound	3
305	162	teaspoon	1
305	121	None	None
305	47	None	None
305	36	None	None
305	38	None	None
305	198	cup	1
305	185	None	None
305	76	None	None
305	143	None	None
305	115	None	None
306	119	None	None
306	146	None	None
306	178	cup	4
306	50	teaspoon	4
306	79	teaspoon	4
306	118	teaspoon	4
306	162	teaspoon	4
306	51	None	None
306	68	None	None
306	197	cup	4
307	111	cup	1
307	47	None	None
307	103	cup	4
307	195	tablespoon	2
307	178	teaspoon	2
307	64	teaspoon	4
307	162	teaspoon	4
308	84	lb	4
308	30	cup	4
308	162	teaspoon	2
308	147	tablespoon	3
308	106	tablespoon	2
308	192	tablespoon	2
308	137	teaspoon	4
309	16	tablespoon	3
309	103	tablespoon	2
309	119	tablespoon	2
309	195	cup	6
309	162	pound	2
309	139	cup	4
310	78	ounce	2
310	92	teaspoon	1
310	100	tablespoon	1
310	95	None	None
311	119	tablespoon	2
311	202	ounce	0
311	58	None	None
311	153	cup	4
311	64	teaspoon	2
311	186	cup	1
311	137	None	None
311	47	tablespoon	3
312	74	cup	2
312	13	tablespoon	2
312	178	teaspoon	2
312	162	teaspoon	1
312	30	tablespoon	5
312	110	cup	1
313	30	teaspoon	2
313	68	None	None
313	162	None	None
314	142	None	None
314	119	tablespoon	1
314	76	None	None
314	124	cup	2
314	198	cup	4
314	100	tablespoon	2
315	152	cup	2
315	90	cup	2
315	30	tablespoon	2
315	162	teaspoon	1
315	68	None	None
315	74	cup	2
315	50	teaspoon	1
315	118	teaspoon	2
316	47	cup	2
316	121	cup	2
316	57	cup	4
316	76	None	None
316	125	teaspoon	1
316	64	teaspoon	2
316	26	ounce	2
317	20	pound	2
317	30	tablespoon	2
317	47	teaspoon	2
317	100	teaspoon	1
318	119	tablespoon	2
318	30	tablespoon	1
318	202	pound	2
318	198	cup	4
318	111	teaspoon	1
319	99	None	None
319	76	None	None
319	162	tablespoon	2
319	100	tablespoon	1
319	137	None	None
319	119	None	None
319	158	teaspoon	2
319	185	teaspoon	2
319	198	cup	2
319	195	cup	2
319	74	tablespoon	2
320	103	None	None
320	193	ounce	2
320	79	ounce	6
321	159	ounce	2
321	178	None	None
321	51	None	None
321	50	None	None
321	100	None	None
321	119	None	None
322	30	tablespoon	2
322	121	cup	4
322	31	None	None
322	71	pound	1
322	21	cup	2
322	192	tablespoon	6
322	178	tablespoon	6
323	47	tablespoon	2
323	161	None	None
323	119	tablespoon	2
323	79	tablespoon	1
323	76	teaspoon	1
323	41	cup	3
323	152	tablespoon	2
323	58	tablespoon	1
323	178	teaspoon	1
323	164	cup	2
324	41	None	None
324	121	None	None
324	47	None	None
324	116	cup	4
324	185	teaspoon	1
325	47	cup	4
325	119	cup	3
325	103	cup	4
325	173	tablespoon	2
325	178	teaspoon	2
325	73	teaspoon	1
325	79	teaspoon	1
325	162	None	None
325	31	cup	5
325	36	None	None
325	164	None	None
325	41	cup	3
325	175	cup	1
325	166	teaspoon	2
326	76	None	None
326	119	teaspoon	4
326	137	None	None
326	41	cup	1
326	172	tablespoon	1
326	110	teaspoon	1
326	129	tablespoon	1
327	76	None	None
327	173	tablespoon	1
327	152	teaspoon	2
327	119	teaspoon	2
327	137	None	None
328	76	None	None
328	158	tsp	1
328	100	tbsp	3
328	20	oz	5
328	195	oz	4
329	188	None	None
329	119	None	None
329	162	tablespoon	3
329	137	tablespoon	2
329	185	tablespoon	2
329	158	tablespoon	2
329	127	tablespoon	2
330	43	ounce	1
330	195	cup	5
330	76	None	None
330	125	teaspoon	2
330	162	teaspoon	2
331	30	tablespoon	6
331	162	teaspoon	2
331	47	ounce	2
331	178	cup	1
331	1	cup	2
331	68	None	None
331	74	cup	2
331	50	teaspoon	2
332	121	None	None
332	192	cup	2
332	178	cup	4
332	103	None	None
332	47	cup	4
332	119	tablespoon	1
332	176	pound	4
332	109	cup	3
332	172	cup	3
332	58	None	None
332	147	None	None
332	11	None	None
332	31	cup	4
332	195	None	None
333	119	tablespoon	5
333	68	None	None
333	121	None	None
333	47	cup	3
333	76	None	None
333	137	None	None
333	131	cup	1
333	0	teaspoon	4
333	30	cup	4
333	74	cup	3
333	110	cup	2
334	178	tablespoon	3
334	123	teaspoon	2
334	74	cup	2
334	58	cup	2
334	13	tablespoon	1
334	162	cup	2
334	30	cup	2
334	110	cup	3
334	132	pound	2
334	190	teaspoon	2
334	197	cup	1
335	30	cup	4
335	162	teaspoon	4
335	178	cup	4
335	74	cup	3
335	14	teaspoon	2
335	100	tablespoon	5
335	68	None	None
336	100	tablespoon	2
336	201	cup	2
336	119	cup	4
336	129	cup	4
336	159	pound	4
336	135	cup	2
337	147	None	None
337	62	tablespoon	2
337	100	teaspoon	1
337	45	tablespoon	2
338	74	cup	4
338	13	teaspoon	1
338	35	teaspoon	4
338	162	None	None
338	30	None	None
338	178	cup	1
338	68	None	None
338	110	teaspoon	2
338	1	cup	2
338	118	teaspoon	4
338	190	teaspoon	2
338	56	None	None
339	121	None	None
339	119	tablespoon	2
339	162	None	None
339	103	None	None
340	119	tablespoon	6
340	121	cup	2
340	47	pound	1
340	76	None	None
340	16	cup	1
340	33	tablespoon	2
340	176	None	None
341	176	pound	2
341	119	cup	4
341	100	tablespoon	2
341	185	teaspoon	1
341	129	cup	2
341	121	cup	8
341	137	None	None
341	33	tablespoon	2
342	115	ounce	2
342	30	cup	4
342	47	tablespoon	2
342	198	cup	4
342	197	cup	4
343	197	cup	2
343	47	teaspoon	2
343	162	teaspoon	2
343	137	teaspoon	4
343	143	pound	4
343	39	cup	2
344	90	cup	2
344	110	cup	1
344	178	cup	4
344	162	None	None
344	20	teaspoon	1
344	68	None	None
345	47	cup	2
345	172	cup	2
345	62	ounce	3
345	26	None	None
345	57	cup	2
345	109	cup	3
346	90	None	None
346	178	teaspoon	2
346	190	teaspoon	4
346	24	tablespoon	1
346	122	None	None
347	194	cup	4
347	4	cup	2
347	74	cup	1
347	13	teaspoon	2
347	50	teaspoon	2
347	162	tablespoon	3
347	30	tablespoon	3
347	178	tablespoon	2
347	68	None	None
348	68	None	None
348	30	tablespoon	8
348	58	cup	4
